Date,Confirmed,Location
2021/01/20,296,兵庫県
2021/01/21,236,兵庫県
2021/01/22,283,兵庫県
2021/01/23,225,兵庫県
2021/01/24,178,兵庫県
2021/01/25,80,兵庫県
2021/01/26,153,兵庫県
2021/01/27,211,兵庫県
2021/01/28,231,兵庫県
2021/01/29,161,兵庫県
2021/01/30,137,兵庫県
2021/01/31,111,兵庫県
2021/02/01,60,兵庫県
2021/02/02,134,兵庫県
2021/02/03,120,兵庫県
2021/02/04,111,兵庫県
2021/02/05,96,兵庫県
2021/02/06,91,兵庫県
2021/02/07,53,兵庫県
2021/02/08,33,兵庫県
2021/02/09,67,兵庫県
2021/02/10,93,兵庫県
2021/02/11,52,兵庫県
2021/02/12,38,兵庫県
2021/02/13,55,兵庫県
2021/02/14,44,兵庫県
2021/02/15,27,兵庫県
2021/02/16,46,兵庫県
2021/02/17,74,兵庫県
2021/02/18,46,兵庫県
2021/02/19,31,兵庫県
2021/02/20,42,兵庫県
2021/02/21,27,兵庫県
2021/02/22,14,兵庫県
2021/02/23,24,兵庫県
2021/02/24,18,兵庫県
2021/02/25,35,兵庫県
2021/02/26,24,兵庫県
2021/02/27,21,兵庫県
2021/02/28,26,兵庫県
2021/03/01,21,兵庫県
2021/03/02,44,兵庫県
2021/03/03,40,兵庫県
2021/03/04,20,兵庫県
2021/03/05,36,兵庫県
2021/03/06,15,兵庫県
2021/03/07,41,兵庫県
2021/03/08,9,兵庫県
2021/03/09,41,兵庫県
2021/03/10,41,兵庫県
2021/03/11,58,兵庫県
2021/03/12,49,兵庫県
2021/03/13,54,兵庫県
2021/03/14,37,兵庫県
2021/03/15,33,兵庫県
2021/03/16,78,兵庫県
2021/03/17,73,兵庫県
2021/03/18,76,兵庫県
2021/03/19,61,兵庫県
2021/03/20,64,兵庫県
2021/03/21,46,兵庫県
2021/03/22,23,兵庫県
2021/03/23,84,兵庫県
2021/03/24,118,兵庫県
2021/03/25,100,兵庫県
2021/03/26,116,兵庫県
2021/03/27,164,兵庫県
2021/03/28,92,兵庫県
2021/03/29,70,兵庫県
2021/03/30,176,兵庫県
2021/03/31,211,兵庫県
2020/01/16,0,奈良県
2020/01/17,0,奈良県
2020/01/18,0,奈良県
2020/01/19,0,奈良県
2020/01/20,0,奈良県
2020/01/21,0,奈良県
2020/01/22,0,奈良県
2020/01/23,0,奈良県
2020/01/24,0,奈良県
2020/01/25,0,奈良県
2020/01/26,0,奈良県
2020/01/27,0,奈良県
2020/01/28,1,奈良県
2020/01/29,0,奈良県
2020/01/30,0,奈良県
2020/01/31,0,奈良県
2020/02/01,0,奈良県
2020/02/02,0,奈良県
2020/02/03,0,奈良県
2020/02/04,0,奈良県
2020/02/05,0,奈良県
2020/02/06,0,奈良県
2020/02/07,0,奈良県
2020/02/08,0,奈良県
2020/02/09,0,奈良県
2020/02/10,0,奈良県
2020/02/11,0,奈良県
2020/02/12,0,奈良県
2020/02/13,0,奈良県
2020/02/14,0,奈良県
2020/02/15,0,奈良県
2020/02/16,0,奈良県
2020/02/17,0,奈良県
2020/02/18,0,奈良県
2020/02/19,0,奈良県
2020/02/20,0,奈良県
2020/02/21,0,奈良県
2020/02/22,0,奈良県
2020/02/23,0,奈良県
2020/02/24,0,奈良県
2020/02/25,0,奈良県
2020/02/26,0,奈良県
2020/02/27,0,奈良県
2020/02/28,0,奈良県
2020/02/29,0,奈良県
2020/03/01,0,奈良県
2020/03/02,0,奈良県
2020/03/03,0,奈良県
2020/03/04,0,奈良県
2020/03/05,0,奈良県
2020/03/06,3,奈良県
2020/03/07,0,奈良県
2020/03/08,0,奈良県
2020/03/09,3,奈良県
2020/03/10,0,奈良県
2020/03/11,1,奈良県
2020/03/12,0,奈良県
2020/03/13,0,奈良県
2020/03/14,0,奈良県
2020/03/15,0,奈良県
2020/03/16,0,奈良県
2020/03/17,0,奈良県
2020/03/18,0,奈良県
2020/03/19,0,奈良県
2020/03/20,0,奈良県
2020/03/21,0,奈良県
2020/03/22,1,奈良県
2020/03/23,0,奈良県
2020/03/24,0,奈良県
2020/03/25,0,奈良県
2020/03/26,0,奈良県
2020/03/27,0,奈良県
2020/03/28,2,奈良県
2020/03/29,0,奈良県
2020/03/30,0,奈良県
2020/03/31,0,奈良県
2020/04/01,4,奈良県
2020/04/02,4,奈良県
2020/04/03,2,奈良県
2020/04/04,3,奈良県
2020/04/05,1,奈良県
2020/04/06,1,奈良県
2020/04/07,2,奈良県
2020/04/08,2,奈良県
2020/04/09,4,奈良県
2020/04/10,3,奈良県
2020/04/11,2,奈良県
2020/04/12,2,奈良県
2020/04/13,3,奈良県
2020/04/14,3,奈良県
2020/04/15,6,奈良県
2020/04/16,1,奈良県
2020/04/17,2,奈良県
2020/04/18,3,奈良県
2020/04/19,2,奈良県
2020/04/20,3,奈良県
2020/04/21,8,奈良県
2020/04/22,1,奈良県
2020/04/23,1,奈良県
2020/04/24,0,奈良県
2020/04/25,0,奈良県
2020/04/26,0,奈良県
2020/04/27,2,奈良県
2020/04/28,2,奈良県
2020/04/29,2,奈良県
2020/04/30,0,奈良県
2020/05/01,3,奈良県
2020/05/02,0,奈良県
2020/05/03,1,奈良県
2020/05/04,0,奈良県
2020/05/05,1,奈良県
2020/05/06,0,奈良県
2020/05/07,0,奈良県
2020/05/08,1,奈良県
2020/05/09,1,奈良県
2020/05/10,0,奈良県
2020/05/11,0,奈良県
2020/05/12,0,奈良県
2020/05/13,0,奈良県
2020/05/14,0,奈良県
2020/05/15,0,奈良県
2020/05/16,0,奈良県
2020/05/17,0,奈良県
2020/05/18,0,奈良県
2020/05/19,0,奈良県
2020/05/20,0,奈良県
2020/05/21,0,奈良県
2020/05/22,0,奈良県
2020/05/23,0,奈良県
2020/05/24,0,奈良県
2020/05/25,0,奈良県
2020/05/26,0,奈良県
2020/05/27,1,奈良県
2020/05/28,0,奈良県
2020/05/29,0,奈良県
2020/05/30,0,奈良県
2020/05/31,0,奈良県
2020/06/01,0,奈良県
2020/06/02,0,奈良県
2020/06/03,0,奈良県
2020/06/04,0,奈良県
2020/06/05,0,奈良県
2020/06/06,0,奈良県
2020/06/07,0,奈良県
2020/06/08,0,奈良県
2020/06/09,0,奈良県
2020/06/10,0,奈良県
2020/06/11,0,奈良県
2020/06/12,0,奈良県
2020/06/13,0,奈良県
2020/06/14,0,奈良県
2020/06/15,0,奈良県
2020/06/16,0,奈良県
2020/06/17,0,奈良県
2020/06/18,0,奈良県
2020/06/19,0,奈良県
2020/06/20,0,奈良県
2020/06/21,0,奈良県
2020/06/22,0,奈良県
2020/06/23,0,奈良県
2020/06/24,0,奈良県
2020/06/25,0,奈良県
2020/06/26,0,奈良県
2020/06/27,0,奈良県
2020/06/28,0,奈良県
2020/06/29,0,奈良県
2020/06/30,0,奈良県
2020/07/01,0,奈良県
2020/07/02,0,奈良県
2020/07/03,0,奈良県
2020/07/04,1,奈良県
2020/07/05,2,奈良県
2020/07/06,1,奈良県
2020/07/07,2,奈良県
2020/07/08,2,奈良県
2020/07/09,2,奈良県
2020/07/10,5,奈良県
2020/07/11,7,奈良県
2020/07/12,5,奈良県
2020/07/13,4,奈良県
2020/07/14,3,奈良県
2020/07/15,5,奈良県
2020/07/16,7,奈良県
2020/07/17,5,奈良県
2020/07/18,8,奈良県
2020/07/19,3,奈良県
2020/07/20,2,奈良県
2020/07/21,7,奈良県
2020/07/22,8,奈良県
2020/07/23,13,奈良県
2020/07/24,12,奈良県
2020/07/25,4,奈良県
2020/07/26,6,奈良県
2020/07/27,4,奈良県
2020/07/28,6,奈良県
2020/07/29,6,奈良県
2020/07/30,7,奈良県
2020/07/31,9,奈良県
2020/08/01,19,奈良県
2020/08/02,8,奈良県
2020/08/03,8,奈良県
2020/08/04,5,奈良県
2020/08/05,9,奈良県
2020/08/06,7,奈良県
2020/08/07,9,奈良県
2020/08/08,16,奈良県
2020/08/09,12,奈良県
2020/08/10,6,奈良県
2020/08/11,2,奈良県
2020/08/12,2,奈良県
2020/08/13,9,奈良県
2020/08/14,13,奈良県
2020/08/15,5,奈良県
2020/08/16,24,奈良県
2020/08/17,9,奈良県
2020/08/18,37,奈良県
2020/08/19,10,奈良県
2020/08/20,11,奈良県
2020/08/21,13,奈良県
2020/08/22,9,奈良県
2020/08/23,8,奈良県
2020/08/24,2,奈良県
2020/08/25,5,奈良県
2020/08/26,4,奈良県
2020/08/27,4,奈良県
2020/08/28,2,奈良県
2020/08/29,2,奈良県
2020/08/30,5,奈良県
2020/08/31,3,奈良県
2020/09/01,5,奈良県
2020/09/02,1,奈良県
2020/09/03,2,奈良県
2020/09/04,5,奈良県
2020/09/05,3,奈良県
2020/09/06,4,奈良県
2020/09/07,0,奈良県
2020/09/08,1,奈良県
2020/09/09,1,奈良県
2020/09/10,2,奈良県
2020/09/11,1,奈良県
2020/09/12,1,奈良県
2020/09/13,0,奈良県
2020/09/14,1,奈良県
2020/09/15,4,奈良県
2020/09/16,0,奈良県
2020/09/17,1,奈良県
2020/09/18,0,奈良県
2020/09/19,1,奈良県
2020/09/20,2,奈良県
2020/09/21,1,奈良県
2020/09/22,1,奈良県
2020/09/23,2,奈良県
2020/09/24,0,奈良県
2020/09/25,2,奈良県
2020/09/26,2,奈良県
2020/09/27,0,奈良県
2020/09/28,5,奈良県
2020/09/29,1,奈良県
2020/09/30,1,奈良県
2020/10/01,5,奈良県
2020/10/02,1,奈良県
2020/10/03,5,奈良県
2020/10/04,1,奈良県
2020/10/05,0,奈良県
2020/10/06,0,奈良県
2020/10/07,2,奈良県
2020/10/08,4,奈良県
2020/10/09,8,奈良県
2020/10/10,0,奈良県
2020/10/11,4,奈良県
2020/10/12,1,奈良県
2020/10/13,3,奈良県
2020/10/14,2,奈良県
2020/10/15,2,奈良県
2020/10/16,3,奈良県
2020/10/17,3,奈良県
2020/10/18,0,奈良県
2020/10/19,0,奈良県
2020/10/20,2,奈良県
2020/10/21,2,奈良県
2020/10/22,3,奈良県
2020/10/23,3,奈良県
2020/10/24,1,奈良県
2020/10/25,0,奈良県
2020/10/26,1,奈良県
2020/10/27,0,奈良県
2020/10/28,5,奈良県
2020/10/29,4,奈良県
2020/10/30,4,奈良県
2020/10/31,10,奈良県
2020/11/01,11,奈良県
2020/11/02,5,奈良県
2020/11/03,11,奈良県
2020/11/04,4,奈良県
2020/11/05,15,奈良県
2020/11/06,17,奈良県
2020/11/07,15,奈良県
2020/11/08,11,奈良県
2020/11/09,8,奈良県
2020/11/10,9,奈良県
2020/11/11,16,奈良県
2020/11/12,17,奈良県
2020/11/13,23,奈良県
2020/11/14,21,奈良県
2020/11/15,8,奈良県
2020/11/16,11,奈良県
2020/11/17,9,奈良県
2020/11/18,28,奈良県
2020/11/19,32,奈良県
2020/11/20,23,奈良県
2020/11/21,22,奈良県
2020/11/22,12,奈良県
2020/11/23,21,奈良県
2020/11/24,15,奈良県
2020/11/25,11,奈良県
2020/11/26,22,奈良県
2020/11/27,26,奈良県
2020/11/28,17,奈良県
2020/11/29,17,奈良県
2020/11/30,19,奈良県
2020/12/01,16,奈良県
2020/12/02,34,奈良県
2020/12/03,39,奈良県
2020/12/04,32,奈良県
2020/12/05,26,奈良県
2020/12/06,14,奈良県
2020/12/07,22,奈良県
2020/12/08,21,奈良県
2020/12/09,33,奈良県
2020/12/10,24,奈良県
2020/12/11,22,奈良県
2020/12/12,32,奈良県
2020/12/13,25,奈良県
2020/12/14,18,奈良県
2020/12/15,18,奈良県
2020/12/16,25,奈良県
2020/12/17,21,奈良県
2020/12/18,24,奈良県
2020/12/19,28,奈良県
2020/12/20,25,奈良県
2020/12/21,31,奈良県
2020/12/22,26,奈良県
2020/12/23,36,奈良県
2020/12/24,34,奈良県
2020/12/25,30,奈良県
2020/12/26,31,奈良県
2020/12/27,37,奈良県
2020/12/28,30,奈良県
2020/12/29,24,奈良県
2020/12/30,30,奈良県
2020/12/31,38,奈良県
2021/01/01,37,奈良県
2021/01/02,36,奈良県
2021/01/03,32,奈良県
2021/01/04,21,奈良県
2021/01/05,32,奈良県
2021/01/06,22,奈良県
2021/01/07,26,奈良県
2021/01/08,56,奈良県
2021/01/09,44,奈良県
2021/01/10,46,奈良県
2021/01/11,29,奈良県
2021/01/12,26,奈良県
2021/01/13,31,奈良県
2021/01/14,29,奈良県
2021/01/15,44,奈良県
2021/01/16,39,奈良県
2021/01/17,38,奈良県
2021/01/18,44,奈良県
2021/01/19,26,奈良県
2021/01/20,39,奈良県
2021/01/21,38,奈良県
2021/01/22,40,奈良県
2021/01/23,35,奈良県
2021/01/24,28,奈良県
2021/01/25,18,奈良県
2021/01/26,24,奈良県
2021/01/27,26,奈良県
2021/01/28,26,奈良県
2021/01/29,30,奈良県
2021/01/30,20,奈良県
2021/01/31,24,奈良県
2021/02/01,30,奈良県
2021/02/02,19,奈良県
2021/02/03,34,奈良県
2021/02/04,26,奈良県
2021/02/05,19,奈良県
2021/02/06,17,奈良県
2021/02/07,13,奈良県
2021/02/08,10,奈良県
2021/02/09,9,奈良県
2021/02/10,16,奈良県
2021/02/11,5,奈良県
2021/02/12,4,奈良県
2021/02/13,10,奈良県
2021/02/14,13,奈良県
2021/02/15,5,奈良県
2021/02/16,10,奈良県
2021/02/17,15,奈良県
2021/02/18,13,奈良県
2021/02/19,13,奈良県
2021/02/20,5,奈良県
2021/02/21,5,奈良県
2021/02/22,3,奈良県
2021/02/23,3,奈良県
2021/02/24,3,奈良県
2021/02/25,6,奈良県
2021/02/26,3,奈良県
2021/02/27,3,奈良県
2021/02/28,2,奈良県
2021/03/01,7,奈良県
2021/03/02,3,奈良県
2021/03/03,4,奈良県
2021/03/04,5,奈良県
2021/03/05,11,奈良県
2021/03/06,7,奈良県
2021/03/07,7,奈良県
2021/03/08,5,奈良県
2021/03/09,5,奈良県
2021/03/10,13,奈良県
2021/03/11,5,奈良県
2021/03/12,11,奈良県
2021/03/13,5,奈良県
2021/03/14,5,奈良県
2021/03/15,4,奈良県
2021/03/16,11,奈良県
2021/03/17,15,奈良県
2021/03/18,6,奈良県
2021/03/19,2,奈良県
2021/03/20,12,奈良県
2021/03/21,8,奈良県
2021/03/22,4,奈良県
2021/03/23,15,奈良県
2021/03/24,22,奈良県
2021/03/25,21,奈良県
2021/03/26,17,奈良県
2021/03/27,29,奈良県
2021/03/28,37,奈良県
2021/03/29,18,奈良県
2021/03/30,46,奈良県
2021/03/31,48,奈良県
2020/01/16,0,和歌山県
2020/01/17,0,和歌山県
2020/01/18,0,和歌山県
2020/01/19,0,和歌山県
2020/01/20,0,和歌山県
2020/01/21,0,和歌山県
2020/01/22,0,和歌山県
2020/01/23,0,和歌山県
2020/01/24,0,和歌山県
2020/01/25,0,和歌山県
2020/01/26,0,和歌山県
2020/01/27,0,和歌山県
2020/01/28,0,和歌山県
2020/01/29,0,和歌山県
2020/01/30,0,和歌山県
2020/01/31,0,和歌山県
2020/02/01,0,和歌山県
2020/02/02,0,和歌山県
2020/02/03,0,和歌山県
2020/02/04,0,和歌山県
2020/02/05,0,和歌山県
2020/02/06,0,和歌山県
2020/02/07,0,和歌山県
2020/02/08,0,和歌山県
2020/02/09,0,和歌山県
2020/02/10,0,和歌山県
2020/02/11,0,和歌山県
2020/02/12,0,和歌山県
2020/02/13,1,和歌山県
2020/02/14,1,和歌山県
2020/02/15,3,和歌山県
2020/02/16,0,和歌山県
2020/02/17,4,和歌山県
2020/02/18,3,和歌山県
2020/02/19,0,和歌山県
2020/02/20,0,和歌山県
2020/02/21,0,和歌山県
2020/02/22,1,和歌山県
2020/02/23,0,和歌山県
2020/02/24,0,和歌山県
2020/02/25,0,和歌山県
2020/02/26,0,和歌山県
2020/02/27,0,和歌山県
2020/02/28,0,和歌山県
2020/02/29,0,和歌山県
2020/03/01,0,和歌山県
2020/03/02,0,和歌山県
2020/03/03,0,和歌山県
2020/03/04,0,和歌山県
2020/03/05,1,和歌山県
2020/03/06,0,和歌山県
2020/03/07,0,和歌山県
2020/03/08,0,和歌山県
2020/03/09,0,和歌山県
2020/03/10,0,和歌山県
2020/03/11,0,和歌山県
2020/03/12,0,和歌山県
2020/03/13,0,和歌山県
2020/03/14,0,和歌山県
2020/03/15,1,和歌山県
2020/03/16,0,和歌山県
2020/03/17,0,和歌山県
2020/03/18,0,和歌山県
2020/03/19,2,和歌山県
2020/03/20,0,和歌山県
2020/03/21,0,和歌山県
2020/03/22,0,和歌山県
2020/03/23,0,和歌山県
2020/03/24,0,和歌山県
2020/03/25,0,和歌山県
2020/03/26,0,和歌山県
2020/03/27,0,和歌山県
2020/03/28,0,和歌山県
2020/03/29,0,和歌山県
2020/03/30,1,和歌山県
2020/03/31,0,和歌山県
2020/04/01,1,和歌山県
2020/04/02,2,和歌山県
2020/04/03,1,和歌山県
2020/04/04,0,和歌山県
2020/04/05,2,和歌山県
2020/04/06,5,和歌山県
2020/04/07,2,和歌山県
2020/04/08,3,和歌山県
2020/04/09,3,和歌山県
2020/04/10,1,和歌山県
2020/04/11,0,和歌山県
2020/04/12,1,和歌山県
2020/04/13,0,和歌山県
2020/04/14,1,和歌山県
2020/04/15,2,和歌山県
2020/04/16,1,和歌山県
2020/04/17,1,和歌山県
2020/04/18,1,和歌山県
2020/04/19,0,和歌山県
2020/04/20,0,和歌山県
2020/04/21,2,和歌山県
2020/04/22,2,和歌山県
2020/04/23,1,和歌山県
2020/04/24,2,和歌山県
2020/04/25,5,和歌山県
2020/04/26,1,和歌山県
2020/04/27,1,和歌山県
2020/04/28,1,和歌山県
2020/04/29,0,和歌山県
2020/04/30,2,和歌山県
2020/05/01,0,和歌山県
2020/05/02,0,和歌山県
2020/05/03,0,和歌山県
2020/05/04,0,和歌山県
2020/05/05,0,和歌山県
2020/05/06,0,和歌山県
2020/05/07,0,和歌山県
2020/05/08,0,和歌山県
2020/05/09,0,和歌山県
2020/05/10,0,和歌山県
2020/05/11,0,和歌山県
2020/05/12,1,和歌山県
2020/05/13,0,和歌山県
2020/05/14,0,和歌山県
2020/05/15,0,和歌山県
2020/05/16,0,和歌山県
2020/05/17,0,和歌山県
2020/05/18,0,和歌山県
2020/05/19,0,和歌山県
2020/05/20,0,和歌山県
2020/05/21,0,和歌山県
2020/05/22,0,和歌山県
2020/05/23,0,和歌山県
2020/05/24,0,和歌山県
2020/05/25,0,和歌山県
2020/05/26,0,和歌山県
2020/05/27,0,和歌山県
2020/05/28,0,和歌山県
2020/05/29,0,和歌山県
2020/05/30,0,和歌山県
2020/05/31,0,和歌山県
2020/06/01,0,和歌山県
2020/06/02,0,和歌山県
2020/06/03,0,和歌山県
2020/06/04,0,和歌山県
2020/06/05,0,和歌山県
2020/06/06,0,和歌山県
2020/06/07,0,和歌山県
2020/06/08,0,和歌山県
2020/06/09,0,和歌山県
2020/06/10,0,和歌山県
2020/06/11,0,和歌山県
2020/06/12,0,和歌山県
2020/06/13,0,和歌山県
2020/06/14,0,和歌山県
2020/06/15,0,和歌山県
2020/06/16,0,和歌山県
2020/06/17,0,和歌山県
2020/06/18,0,和歌山県
2020/06/19,0,和歌山県
2020/06/20,0,和歌山県
2020/06/21,0,和歌山県
2020/06/22,0,和歌山県
2020/06/23,1,和歌山県
2020/06/24,0,和歌山県
2020/06/25,0,和歌山県
2020/06/26,0,和歌山県
2020/06/27,0,和歌山県
2020/06/28,0,和歌山県
2020/06/29,0,和歌山県
2020/06/30,0,和歌山県
2020/07/01,0,和歌山県
2020/07/02,0,和歌山県
2020/07/03,0,和歌山県
2020/07/04,0,和歌山県
2020/07/05,0,和歌山県
2020/07/06,0,和歌山県
2020/07/07,0,和歌山県
2020/07/08,0,和歌山県
2020/07/09,2,和歌山県
2020/07/10,5,和歌山県
2020/07/11,4,和歌山県
2020/07/12,5,和歌山県
2020/07/13,3,和歌山県
2020/07/14,1,和歌山県
2020/07/15,0,和歌山県
2020/07/16,0,和歌山県
2020/07/17,3,和歌山県
2020/07/18,2,和歌山県
2020/07/19,0,和歌山県
2020/07/20,4,和歌山県
2020/07/21,3,和歌山県
2020/07/22,4,和歌山県
2020/07/23,9,和歌山県
2020/07/24,3,和歌山県
2020/07/25,4,和歌山県
2020/07/26,6,和歌山県
2020/07/27,8,和歌山県
2020/07/28,4,和歌山県
2020/07/29,6,和歌山県
2020/07/30,2,和歌山県
2020/07/31,8,和歌山県
2020/08/01,13,和歌山県
2020/08/02,4,和歌山県
2020/08/03,2,和歌山県
2020/08/04,1,和歌山県
2020/08/05,3,和歌山県
2020/08/06,0,和歌山県
2020/08/07,0,和歌山県
2020/08/08,1,和歌山県
2020/08/09,5,和歌山県
2020/08/10,3,和歌山県
2020/08/11,2,和歌山県
2020/08/12,2,和歌山県
2020/08/13,3,和歌山県
2020/08/14,1,和歌山県
2020/08/15,4,和歌山県
2020/08/16,2,和歌山県
2020/08/17,2,和歌山県
2020/08/18,11,和歌山県
2020/08/19,6,和歌山県
2020/08/20,4,和歌山県
2020/08/21,4,和歌山県
2020/08/22,2,和歌山県
2020/08/23,0,和歌山県
2020/08/24,2,和歌山県
2020/08/25,0,和歌山県
2020/08/26,1,和歌山県
2020/08/27,0,和歌山県
2020/08/28,0,和歌山県
2020/08/29,2,和歌山県
2020/08/30,0,和歌山県
2020/08/31,0,和歌山県
2020/09/01,0,和歌山県
2020/09/02,1,和歌山県
2020/09/03,0,和歌山県
2020/09/04,0,和歌山県
2020/09/05,1,和歌山県
2020/09/06,1,和歌山県
2020/09/07,1,和歌山県
2020/09/08,1,和歌山県
2020/09/09,0,和歌山県
2020/09/10,0,和歌山県
2020/09/11,1,和歌山県
2020/09/12,0,和歌山県
2020/09/13,0,和歌山県
2020/09/14,0,和歌山県
2020/09/15,0,和歌山県
2020/09/16,0,和歌山県
2020/09/17,0,和歌山県
2020/09/18,0,和歌山県
2020/09/19,0,和歌山県
2020/09/20,0,和歌山県
2020/09/21,0,和歌山県
2020/09/22,1,和歌山県
2020/09/23,1,和歌山県
2020/09/24,0,和歌山県
2020/09/25,0,和歌山県
2020/09/26,0,和歌山県
2020/09/27,2,和歌山県
2020/09/28,0,和歌山県
2020/09/29,1,和歌山県
2020/09/30,1,和歌山県
2020/10/01,0,和歌山県
2020/10/02,0,和歌山県
2020/10/03,0,和歌山県
2020/10/04,0,和歌山県
2020/10/05,0,和歌山県
2020/10/06,0,和歌山県
2020/10/07,0,和歌山県
2020/10/08,1,和歌山県
2020/10/09,6,和歌山県
2020/10/10,0,和歌山県
2020/10/11,0,和歌山県
2020/10/12,0,和歌山県
2020/10/13,3,和歌山県
2020/10/14,0,和歌山県
2020/10/15,2,和歌山県
2020/10/16,0,和歌山県
2020/10/17,1,和歌山県
2020/10/18,0,和歌山県
2020/10/19,0,和歌山県
2020/10/20,4,和歌山県
2020/10/21,1,和歌山県
2020/10/22,6,和歌山県
2020/10/23,2,和歌山県
2020/10/24,2,和歌山県
2020/10/25,2,和歌山県
2020/10/26,0,和歌山県
2020/10/27,0,和歌山県
2020/10/28,1,和歌山県
2020/10/29,0,和歌山県
2020/10/30,1,和歌山県
2020/10/31,1,和歌山県
2020/11/01,0,和歌山県
2020/11/02,2,和歌山県
2020/11/03,0,和歌山県
2020/11/04,1,和歌山県
2020/11/05,2,和歌山県
2020/11/06,0,和歌山県
2020/11/07,6,和歌山県
2020/11/08,2,和歌山県
2020/11/09,1,和歌山県
2020/11/10,2,和歌山県
2020/11/11,7,和歌山県
2020/11/12,6,和歌山県
2020/11/13,4,和歌山県
2020/11/14,10,和歌山県
2020/11/15,8,和歌山県
2020/11/16,7,和歌山県
2020/11/17,5,和歌山県
2020/11/18,8,和歌山県
2020/11/19,15,和歌山県
2020/11/20,11,和歌山県
2020/11/21,7,和歌山県
2020/11/22,5,和歌山県
2020/11/23,11,和歌山県
2020/11/24,8,和歌山県
2020/11/25,5,和歌山県
2020/11/26,6,和歌山県
2020/11/27,14,和歌山県
2020/11/28,8,和歌山県
2020/11/29,10,和歌山県
2020/11/30,6,和歌山県
2020/12/01,10,和歌山県
2020/12/02,9,和歌山県
2020/12/03,7,和歌山県
2020/12/04,7,和歌山県
2020/12/05,5,和歌山県
2020/12/06,13,和歌山県
2020/12/07,4,和歌山県
2020/12/08,9,和歌山県
2020/12/09,12,和歌山県
2020/12/10,10,和歌山県
2020/12/11,7,和歌山県
2020/12/12,6,和歌山県
2020/12/13,3,和歌山県
2020/12/14,3,和歌山県
2020/12/15,5,和歌山県
2020/12/16,6,和歌山県
2020/12/17,2,和歌山県
2020/12/18,2,和歌山県
2020/12/19,1,和歌山県
2020/12/20,5,和歌山県
2020/12/21,4,和歌山県
2020/12/22,5,和歌山県
2020/12/23,3,和歌山県
2020/12/24,0,和歌山県
2020/12/25,1,和歌山県
2020/12/26,3,和歌山県
2020/12/27,2,和歌山県
2020/12/28,2,和歌山県
2020/12/29,2,和歌山県
2020/12/30,7,和歌山県
2020/12/31,9,和歌山県
2021/01/01,13,和歌山県
2021/01/02,11,和歌山県
2021/01/03,12,和歌山県
2021/01/04,9,和歌山県
2021/01/05,17,和歌山県
2021/01/06,18,和歌山県
2021/01/07,21,和歌山県
2021/01/08,16,和歌山県
2021/01/09,15,和歌山県
2021/01/10,15,和歌山県
2021/01/11,14,和歌山県
2021/01/12,9,和歌山県
2021/01/13,12,和歌山県
2021/01/14,21,和歌山県
2021/01/15,17,和歌山県
2021/01/16,16,和歌山県
2021/01/17,13,和歌山県
2021/01/18,20,和歌山県
2021/01/19,19,和歌山県
2021/01/20,24,和歌山県
2021/01/21,20,和歌山県
2021/01/22,17,和歌山県
2021/01/23,10,和歌山県
2021/01/24,17,和歌山県
2021/01/25,9,和歌山県
2021/01/26,10,和歌山県
2021/01/27,13,和歌山県
2021/01/28,8,和歌山県
2021/01/29,15,和歌山県
2021/01/30,7,和歌山県
2021/01/31,9,和歌山県
2021/02/01,2,和歌山県
2021/02/02,6,和歌山県
2021/02/03,14,和歌山県
2021/02/04,6,和歌山県
2021/02/05,7,和歌山県
2021/02/06,8,和歌山県
2021/02/07,2,和歌山県
2021/02/08,3,和歌山県
2021/02/09,2,和歌山県
2021/02/10,5,和歌山県
2021/02/11,11,和歌山県
2021/02/12,11,和歌山県
2021/02/13,3,和歌山県
2021/02/14,4,和歌山県
2021/02/15,4,和歌山県
2021/02/16,2,和歌山県
2021/02/17,1,和歌山県
2021/02/18,2,和歌山県
2021/02/19,2,和歌山県
2021/02/20,1,和歌山県
2021/02/21,0,和歌山県
2021/02/22,0,和歌山県
2021/02/23,1,和歌山県
2021/02/24,1,和歌山県
2021/02/25,0,和歌山県
2021/02/26,0,和歌山県
2021/02/27,1,和歌山県
2021/02/28,1,和歌山県
2021/03/01,1,和歌山県
2021/03/02,0,和歌山県
2021/03/03,0,和歌山県
2021/03/04,2,和歌山県
2021/03/05,1,和歌山県
2021/03/06,0,和歌山県
2021/03/07,0,和歌山県
2021/03/08,0,和歌山県
2021/03/09,1,和歌山県
2021/03/10,2,和歌山県
2021/03/11,1,和歌山県
2021/03/12,1,和歌山県
2021/03/13,0,和歌山県
2021/03/14,6,和歌山県
2021/03/15,1,和歌山県
2021/03/16,3,和歌山県
2021/03/17,5,和歌山県
2021/03/18,2,和歌山県
2021/03/19,2,和歌山県
2021/03/20,6,和歌山県
2021/03/21,5,和歌山県
2021/03/22,2,和歌山県
2021/03/23,9,和歌山県
2021/03/24,7,和歌山県
2021/03/25,8,和歌山県
2021/03/26,11,和歌山県
2021/03/27,5,和歌山県
2021/03/28,4,和歌山県
2021/03/29,9,和歌山県
2021/03/30,16,和歌山県
2021/03/31,14,和歌山県
2020/01/16,0,鳥取県
2020/01/17,0,鳥取県
2020/01/18,0,鳥取県
2020/01/19,0,鳥取県
2020/01/20,0,鳥取県
2020/01/21,0,鳥取県
2020/01/22,0,鳥取県
2020/01/23,0,鳥取県
